provinsi_id,kabupaten_id,kepadatan_penduduk,tingkat_pendidikan,tingkat_pengangguran,akses_air_bersih,akses_listrik,fasilitas_kesehatan,jalan_aspal,luas_sawah,pendapatan_perkapita,jenis_wilayah,kemiskinan
17,198,124.9075174114927,6.685204785015554,4.605557653036049,71.1166250260775,87.21228724939219,13,79.58348950480773,6050.331195512536,3164052.182130603,urban,0
8,226,16.065158593116806,13.875776983328027,6.46400861553731,80.71350296824427,89.05846092655364,23,63.49432848628711,915.7423200547091,1813708.8174899847,urban,0
21,463,835.0556543711527,5.988237848233011,2.555177924935496,82.13643289351734,88.44125445396415,18,62.463479382056164,1777.7461532532152,3329736.175206695,urban,0
18,237,127.33805643383066,11.208871308319674,3.794129531635967,82.57070988190421,72.54723922002702,18,72.72677428267265,7822.46785579885,3371590.349314533,urban,0
30,26,157.01315866528208,6.695758864961394,2.7182098485531854,60.88789976692579,94.87593459563237,20,79.45920348822933,53.89284490920871,1796834.9345045567,rural,1
18,121,270.68680664430644,6.3226918253249735,5.229764349616612,67.02924571234911,91.6025462627461,13,32.09314757894275,1816.678336392547,2263749.6594279953,rural,0
31,506,45.50788552326928,6.638109608039028,5.338256051967462,81.37938828516032,90.38875941308498,11,91.7053112640981,15107.120550532838,1928982.6255075913,urban,0
32,182,294.28066643753687,8.368880750877203,4.504385452879983,68.6648954649008,65.02723580517171,14,63.74208517806896,4719.924913439817,2504568.593428578,rural,0
11,315,85.57455899520683,9.949930427584025,9.987266611197692,73.933023572683,89.0910342327973,11,58.39683835709468,6573.946799198031,1350102.2138038669,rural,0
25,273,38.67222681457814,10.174670094762055,4.552551445026503,75.82579844083675,94.41398494894918,13,74.04112247693523,2518.3280061732316,3894858.000185661,urban,0
33,232,350.7842071764056,6.140037461630279,4.775609322743801,75.91600869868394,93.65382944836304,14,90.98301339577728,545.4452215875822,1299813.9369843863,urban,1
8,420,1390.6280911515835,6.025851781221828,1.2011835306753147,92.62737063980792,84.49081376039045,18,34.08922250592678,5733.091085353316,2292739.4438914075,rural,0
11,442,440.2065551270437,6.208403266591132,7.986295848921393,84.45591090828295,84.5081648055408,16,60.18122679884127,2760.650676201915,391551.1245727104,rural,1
22,496,592.5684227110256,8.221613994036222,5.62454070011907,76.7411146636808,82.4041918072951,17,40.78466762867744,776.4919429228952,2250805.800237465,urban,0
24,24,67.96916117367644,7.974610989522813,8.59895059701239,58.21444900772318,75.02158655510638,20,33.106907264401755,11344.155151598854,3664277.6335507086,urban,0
17,109,13.511894968143643,6.124561344825512,2.355167792507771,48.53971343219764,99.21180418881217,15,49.448371939522474,1449.8100509729527,919547.771520252,rural,1
12,502,1387.4270714883937,9.17400923515811,1.8412226475574207,93.23012798032939,99.91810083199339,19,39.969271678387756,2142.308866467206,443090.8973801436,rural,0
32,25,3234.961591629876,14.156422020838296,4.120350753978923,83.35620200894913,96.74275916680689,19,66.19809515037751,1173.017595723624,1243906.040754573,rural,0
15,187,1501.4853953275829,7.238211345412122,0.6847089066982492,71.6864218124389,90.736603302218,15,55.04569915137719,2487.651014138887,438511.9541669925,urban,1
16,288,89.68657492990731,7.416220446991167,15.071550323472202,92.98083833208925,87.31947226102582,10,58.439575556970766,4723.945246625543,1304026.6155905395,urban,0
22,338,26.260042620857096,9.899153925810921,4.011954306712613,80.52365476394895,92.36124122621425,13,68.67653442600738,1160.2649865662152,765212.830794197,rural,0
28,37,30.00835831239505,7.102959270658013,0.30705248974413263,98.32578121545977,96.22900909265452,13,64.44350966764252,2223.554801703883,1590448.3151465438,rural,0
20,137,11.874593866011594,10.172411204295456,3.2685178594788713,58.999198864524885,81.64224767265611,13,71.2061277582525,67.68363821240287,1772485.389138933,rural,1
33,508,126.33436370848953,6.703643233052399,4.357737522823867,70.94893166157796,84.15034932110528,19,68.10807710320046,868.6435496215303,3616420.4559423258,urban,0
10,227,1649.9775110312025,13.080299018943254,12.959759621468145,92.72849490439454,79.88231982757154,20,68.92644133721657,11870.724043017868,8048849.4308873555,urban,0
32,320,120.00171714143634,9.361937431480737,5.184725352443203,87.5153881305742,86.28660563816393,18,62.1934082260171,5044.041138501795,1606116.7516029477,rural,0
33,182,233.57059151047395,6.949942627308221,1.3026476419646096,78.50406328427852,60.65487401864833,14,52.788495553104894,3507.2421854446197,1652174.6067636283,urban,1
2,86,1168.4056970653712,7.028270751326815,6.526805616758249,89.06773987708834,84.32849014464468,16,44.58344203313525,3616.1901607512445,1583307.6624275795,rural,1
33,467,80.95205228075659,7.215500618229912,5.124055642607187,82.63185820212279,63.01248950062621,18,52.17554863879291,5137.312034398567,1874724.4906910365,rural,0
33,53,3144.144726462213,11.931874165622183,4.229409526981789,78.84191145831255,88.43069403483489,15,74.03344592691532,1182.4215541431945,764767.3926848515,urban,0
13,235,2945.8173955622347,5.328122480996791,3.7040473079206486,74.32791854979978,68.41351712312935,13,58.59677343344659,173.05932367775304,7277634.39301573,rural,0
30,433,121.91608643580432,6.830145823851238,9.523020463122243,64.14606001735623,60.341178200820636,6,58.02629005745137,2639.7119602387065,3361624.609677027,rural,0
33,496,62.40832025902973,7.095848607686435,5.00741242927836,52.36662579345204,48.35571770877854,13,55.43366411058703,11990.94332902856,4984709.560999877,rural,0
13,100,422.359593963208,8.460780083107656,4.767676432466406,92.67996424372046,71.79958722204668,15,70.78259108382686,3573.649090605635,3703861.5133958496,rural,0
26,403,88.1211512325407,7.822225768383014,11.08177781641809,89.69363005207306,82.4719289531625,15,50.85943297653394,10716.406192273567,4068770.771350175,urban,0
22,396,26.184488000995316,4.771930421523843,8.777958134935604,72.80024337934738,83.23904158346048,13,78.9191787037635,673.3311825655803,2766557.135531738,urban,0
2,415,1014.2026135192338,7.500443291011331,6.54590924562844,79.8706540784022,91.55036520123885,11,57.152160701035,1597.5013646912887,5788737.908258238,urban,0
26,463,920.2736586952493,8.25112329203758,2.780679962047897,86.90069720241713,69.81963083464751,8,79.1993043538319,5111.47325117656,2122546.6785026537,urban,0
15,364,187.40412956210602,6.929755412300541,3.9057105576111755,94.56301902626775,72.1070210492605,18,41.71522063851653,118.70846239269093,2314294.1037326804,rural,0
34,130,22.324904954755755,10.216938722619162,4.640276656637017,76.52671000600701,87.83110061160754,13,79.29199909756774,814.3380460865095,1218678.262139976,rural,0
11,84,23.4697092862094,10.798521071884117,1.4699449769577655,52.44402986061495,76.52605096953539,15,46.14866263654935,584.4357795069469,1873873.8249738188,rural,0
3,271,174.31150071131484,8.304033250676518,3.3189546339567455,63.11168481671285,85.2336882455554,9,51.91937841268134,3640.406007408387,3446745.5828062505,rural,0
6,244,70.11897542732743,9.076353967126824,5.147220452642706,64.81487422557228,88.01884097995041,17,75.89620997735355,10664.976603316103,1539239.5456433354,urban,0
9,388,88.97546003675801,3.0973600066268228,7.573472468135089,61.42097467693953,77.16873514015,21,67.88083956048666,15.990619728870486,982033.7907835456,rural,1
6,214,687.4195005595907,7.44724306959542,7.348656453440622,72.04802215993287,83.371637862891,21,60.69335016367109,287.8951806241537,4980724.302163121,urban,0
9,166,445.75477819396343,11.012054229394781,0.954071186309662,73.53037384245404,91.61813446104915,19,69.00414276161868,5449.557418994069,2127212.000896068,urban,0
31,59,1172.8758704333254,7.441408542051806,3.716538368893442,67.12006215977398,78.58372999858256,14,54.41581389636273,2298.07828685635,2087493.2154974935,urban,0
32,504,33.58451725990978,6.656845809020098,2.4978383554844465,72.63284287647518,87.73321638341449,18,87.40647883483612,11192.352235509316,6535697.502230724,rural,0
12,123,88.69580970292567,14.194222315077328,0.7577138003093222,69.75109297532823,76.85238666234248,7,51.53402358472805,3859.465363388006,627611.7502744431,rural,1
8,413,463.3452901441504,13.047692975489513,4.466667161652493,86.54323878812053,90.00473050115797,12,81.25455302459997,307.3839227437881,3795239.0777806644,urban,0
8,139,290.6493365549225,9.668937281205393,3.2839784008856063,78.0729706348817,90.06691510005746,16,59.116380700438974,34.71762929878732,715661.132774037,rural,0
28,229,1478.1854598025138,11.34727652870012,5.016325012141343,82.36453848613152,86.77353270225228,16,65.25654811879497,2891.2747304628315,534519.5950748362,rural,0
20,274,278.8865473661517,2.935161455104806,7.398444742658152,70.33640132127668,85.59281583414186,10,77.1859831252809,2530.2954268029416,1758119.9440497076,urban,1
7,439,2373.601393734931,6.531121398428233,6.50006352942885,71.33038339658602,93.59196924150697,12,63.13794008590586,3282.704621188099,6743378.3525452055,urban,0
11,118,333.6280342864733,7.325105317067122,16.495862058146578,88.58392685473939,74.18022890991296,11,89.22714437715895,2807.14940854643,1397072.2306212706,rural,1
20,483,730.1508607717939,7.910049752832634,5.6097314978865995,56.81030061445808,87.70807299820248,12,60.09971108241113,4605.0425554440035,3542907.6957596014,rural,0
16,395,91.35267632008981,7.275139947565094,12.626021120402736,47.862300001347165,76.4243024899942,20,72.72135235795461,11551.214057729037,1276517.996488444,rural,1
4,460,151.6281008481352,2.124934271209134,1.9281579474403323,70.07211747262076,84.73811812699384,14,57.6236562542948,7053.285779274002,1130630.2434991964,urban,1
6,78,581.9686648157466,9.4650615467714,6.427278274015491,93.91252181088119,98.27081965944605,14,76.71894509730869,3766.453259777107,1335457.7923804866,rural,0
22,412,1668.1445767808027,9.859135320701517,2.749872000093421,58.54665145155995,79.45841069453026,12,71.03798239066398,3748.4177608214427,879482.6755895662,urban,1
26,75,443.1265627627143,12.504746978974953,4.072047920745584,93.69041774572253,78.09789778644259,21,61.31818714960071,20338.87489382128,3271546.6660549683,rural,0
3,295,131.00589760824735,6.529226838062591,8.925916400288562,69.57964472002647,94.12871830374075,20,36.866165499227705,14222.08980485851,658919.2908762787,urban,1
14,21,1171.4558192858851,6.324592105550245,4.041530360831127,60.23714181792222,81.69234269625548,13,87.08747948299379,855.0829423471247,1987663.1620631998,rural,0
11,171,5.540207836006704,1.8000387850888284,10.109067667661826,57.73639215356916,98.9238494316579,9,41.78134023266672,5057.788389017967,1524441.0834024851,rural,1
18,15,17.57800224290436,7.766082908522785,2.8241507068303364,91.22505831929793,63.801424216795866,17,60.06041328808306,1868.589629296442,543594.3627408362,rural,1
12,211,412.58875055883664,10.752779452655428,1.8610347418030146,70.62583358660606,89.26299887306554,10,51.052621040687164,1112.1159249035018,867907.6552012356,urban,0
23,86,151.58742699498907,6.9705803445182015,5.871536612270409,88.3473324063139,87.24063381060868,13,84.06434472688738,14258.938048470658,2293248.9026406812,urban,0
12,149,368.0690206461851,13.85861204635912,6.06929959609808,94.7796684375802,63.47427888198178,20,76.98534623533891,449.3813244105786,1511124.3669180146,rural,0
13,372,163.46702428210722,7.8585129105261915,3.839134025081048,66.66969664659143,65.17140360059365,15,63.31880497911926,138.3615671380014,3062181.2411624766,urban,0
25,480,349.4702868541847,8.86748071072139,7.794899392306743,92.47200320087924,74.93797001289273,15,83.12012078319434,3179.341562371863,1730300.2698070463,rural,0
19,151,43.745807013103494,5.092242298546015,0.619976342888886,53.646604559757364,95.92073030227904,10,75.95588505720177,3839.77234068484,2144218.3614936993,urban,0
8,141,349.22944060078777,9.218050862938199,2.1397274957285024,77.20383545923912,80.58108900408149,20,28.370026650925823,566.8715973125253,3199017.704000982,urban,0
29,69,659.5922178383739,3.551700512868262,6.788218957560455,63.24143104409969,80.79465804896778,13,21.26649591948927,14709.048357793341,799107.683403875,rural,1
32,260,925.955248659517,10.234244887532862,4.172574928986552,92.27380513835985,88.93690402266246,15,83.40288235722558,483.36793913828654,517953.40602130134,urban,0
18,371,3042.185473819926,10.31107044058853,2.933078659194754,96.1772678165127,59.93581860991637,20,35.152468285872054,6395.049228947979,4391137.855186717,urban,0
6,419,214.03673630239712,11.898228560841275,5.541520556433386,56.666627952418935,91.67559695325568,19,49.06962381216425,2270.6042151339316,790904.0510268845,rural,0
18,101,223.8254775872261,5.950078203080778,9.591880543201244,54.266367080784384,72.85810386887017,15,81.01648637368615,1525.3503229404716,282796.1782067521,urban,1
19,243,15.108255310572508,8.901405295743547,6.45125519117458,71.2625561723317,93.7436181834822,21,58.52362524965826,1185.2981897001696,4697313.510942227,urban,0
22,512,66.87885833576887,9.90954139846626,8.53396020139945,54.5163895323156,84.5959798974412,8,74.3114171462683,967.0967384279676,856180.224555197,urban,1
32,95,111.09402213030258,9.605704095825775,6.693365822443498,73.78605221048402,77.99516490144475,12,46.34537688481758,3752.561643861161,2088622.919319078,urban,0
3,226,717.289359135809,6.336751812162872,11.319506806702702,81.45687881364383,77.2370898395608,16,52.0108631015432,228.97571998867525,2312951.7049604757,urban,0
28,214,59.3527416065871,2.5200452761096495,3.3078509683355555,69.7037811965515,91.07285263430444,19,39.73333444549152,7358.595954011585,10686862.761011505,urban,0
10,67,490.0512755567549,9.367400742211203,10.021292118804784,69.68961900720532,91.41869599270215,12,62.75393824929256,1329.2725979684883,608005.7419794288,urban,0
29,396,148.0525716519199,8.1187508042252,1.0323345023765134,85.12387023852045,96.68540157843812,10,71.9474947614571,2847.3131218667404,3652938.2579146037,rural,0
15,12,113.77784593803975,7.0833235175963996,1.6866440715627566,92.66507172591069,80.0876275106247,11,23.464224852005785,418.244559178656,1761168.2974910915,urban,1
33,237,215.58191508032345,10.409863409288665,7.673829880311704,72.14731554931369,88.39480699334445,11,90.73905158355106,3172.371928525333,7649422.586309339,rural,0
7,399,82.53854873639526,8.387701154613918,1.5912700902180252,64.72471213371185,82.95174591713227,14,62.59046355298844,4925.849729367292,2498207.5004096446,urban,0
12,407,77.9793562236822,5.202012368080501,3.8440204927382275,71.60458472463792,74.17780263700102,17,86.23924576163058,253.24872498596397,1147017.7686516442,urban,1
30,480,11.505453511043527,3.671369277259446,11.20434094010674,69.34254021456535,84.50942474375222,16,66.2084092971012,10138.295262059564,1694215.0338270506,urban,1
21,222,102.31626863542766,5.677591837167086,1.900617625727365,95.37786008027335,95.78609848842122,15,61.5394941348527,1773.3421239608188,7553437.213463643,rural,0
31,156,72.24389179413713,14.482530736916967,9.063829950115915,95.22370999111843,84.71635122802341,9,74.05526827857172,2080.696428247475,2002341.5976170432,rural,0
24,428,68.44486399505406,10.306941934831933,3.6901710211976297,89.81815426180188,81.87987699507093,12,73.87235988026353,907.1043585898582,1378203.3562805844,rural,0
20,158,277.3581396163394,8.97153085493753,1.747439205300731,90.10428715378941,79.47982507967355,6,41.74946577095324,10762.754309791826,4491810.651240068,urban,0
4,416,398.59582325474156,8.045847682035488,4.973501541425863,61.98137655828785,97.67107592590835,19,85.00099111619343,2120.594112984558,1357289.1852994317,urban,0
28,326,210.24883482094742,7.881517650131411,10.703209120985964,76.87197744874122,56.847423585392235,14,75.09189381660666,1766.1007791765464,1356371.1064549563,rural,1
20,371,660.5830047758166,11.417989958397737,1.5420625491457138,91.66094664477535,82.06592459455598,15,82.49755574762064,6359.876693387334,1562149.2970249716,urban,0
24,344,351.89853765373556,7.273510645241421,1.457855067140596,86.96136520742333,86.44751678815972,17,69.59800124909209,1895.8202827194068,4739964.735353204,urban,0
32,262,95.33678380843509,9.942301026710732,7.499421963792587,64.72413419193728,88.80795725228194,11,27.97686056990895,3095.0624691103253,1732325.4411512127,urban,0
34,283,74.12223623496885,7.628930124271015,3.1722379336272297,91.62012472384698,64.76691943376854,19,55.282681532341606,39785.382607828644,4180894.838431021,urban,0
2,229,237.2782148924813,13.350391579587656,16.62802681050983,84.31507804710023,80.8943147392747,25,52.12075165072495,3369.495943060384,1344806.7282454649,urban,0
15,280,350.95242215169844,10.355721268945759,6.073373416786364,94.440113542434,69.5454692861459,16,58.120089995728804,3110.8398847259223,1657693.0628257247,urban,0
34,290,1208.054460346987,11.613892036709064,9.564311789519904,94.63657453083594,87.84612639911494,17,39.84837198297884,8002.579297258183,940743.9977710729,rural,0
6,47,886.0377592938702,7.038975563279403,5.92143244629994,76.10243414341772,78.68469234917806,22,63.072481771017216,217.8923526467811,272909.4347732529,rural,1
12,214,65.87707400015539,11.145340281418555,1.580608738082839,77.94203886998456,87.2643699295951,17,74.21968723104014,2354.531514643554,1594141.5832614019,urban,0
3,24,127.35654320524493,7.718556436513273,2.293123862772221,95.03851010499262,79.26236491726026,20,43.6049757359405,6028.7113964505625,1513676.166901063,rural,1
18,321,406.07046651109476,8.775087059832122,2.5816567897453155,92.2066217936205,87.44832338175387,18,53.62032782451328,12176.911260672208,3464136.1763715423,urban,0
21,274,736.564395883385,12.587619176548646,6.9817059946224616,92.1636513970456,92.66547779016545,18,52.593053414345356,5231.253502825353,2237165.3538539982,rural,0
15,313,606.9547267710384,5.893062358108953,4.8403058855962815,53.056526217450575,92.52719899665092,14,44.46114785902158,3773.8079811328653,2262168.9822511612,rural,0
33,363,134.8527241549179,9.0081193282635,0.8179925338088074,87.7437395262984,99.1910542015642,14,56.99022449526719,3091.8344578721612,1115681.897863854,rural,0
26,380,22.62297587187313,9.595013146296818,7.9470561358820255,76.57638318071243,92.47055753539578,17,66.3467617738365,3258.9076680205985,3819092.336334662,urban,0
8,470,33.168327699408685,9.800010952002024,18.693114108040305,85.07409506776472,87.09503900107633,13,39.25318010850139,3186.834045091952,4133614.3700820846,rural,0
30,116,223.3969583948604,7.373038767266337,1.8712426836401979,63.06018917127415,80.61412507349692,16,59.701169157962156,14002.536144813212,400971.25243987504,urban,1
23,42,247.97758750974324,13.715660252020204,2.1428321098154455,58.57471360834789,66.80342748299938,17,76.52384004012565,8306.847659668725,1677800.0478419773,rural,1
14,379,28.559251805688724,5.2626702866493495,2.84764722396691,59.84390188534948,91.78981396577319,16,48.22007011608966,1960.4828271176914,794959.3332295154,urban,1
14,206,158.67441784492533,12.147213471581173,4.411137391489941,86.94500755552164,95.47619497253203,17,62.020732309270066,312.72075483578743,3307565.3808948016,rural,0
2,466,382.5412671640458,11.537664013979096,2.010251404212014,89.4659486786713,85.49842601767176,17,73.01737438717225,5757.849982255756,1703376.9879666497,rural,0
5,280,26.394615043971683,13.252221974009212,11.10817107214641,93.21350174407365,57.84519003966948,23,80.4492034221524,6528.012693735783,1359871.774072849,rural,0
14,118,778.5987289601031,4.52943225323045,13.975303514649092,66.8316406393458,85.05628420113285,21,51.75882874035192,7394.275908221969,2707167.8110939036,urban,0
25,237,84.24281444935602,6.327921280275724,5.3356629415116155,30.247493586245866,84.61807166119603,16,78.6420792968928,1325.735714041176,4759550.6656022025,urban,0
20,309,978.8903839186135,12.229857647904101,4.641862987897951,80.83618097651924,62.399093710074105,15,63.511937110537275,5062.628949394624,947729.2077954647,rural,0
2,456,66.6744173475945,3.807402113424228,0.9365960341999391,76.82659686194047,91.80839488891195,14,82.10170963348781,5097.661872294876,6100342.138018194,urban,0
6,475,31.818942090539746,4.4838527473989656,1.7127157657781789,82.14697314179416,96.9828585888347,12,50.43708142072462,587.9787972075346,2399838.5036411127,rural,0
17,100,74.64880495654394,7.279230533221271,0.5065201743868402,81.2659972157828,92.51499059939484,13,49.77794982549481,7431.053379602138,1413973.1420884405,rural,0
25,261,128.67345202914248,8.97998447155567,2.965432718514811,94.96256014147423,92.30802909268304,11,49.47222290736043,4483.3177811261285,840766.4900100358,rural,0
28,305,82.87058216228891,12.480562684121937,3.4370100814357505,82.59219229421866,89.82266132627129,17,73.03198447068414,3441.9316339939155,1324988.346257017,rural,0
2,354,107.33962440636653,8.036835212674104,7.429418429867976,72.94812129338084,76.81877847368584,15,62.73030373403812,202.65351159825687,6482890.038377468,urban,0
5,286,244.92394273051258,6.979402129838652,5.378105784922325,83.73061166861117,57.791329032732385,11,76.93836830878706,3066.0250864018985,844125.8460920211,urban,1
1,328,114.80453026039316,9.278474844241067,2.4497460277817904,73.14231957930214,56.460273388756235,18,64.47400023807133,9508.723848672282,3147104.0653423145,urban,0
12,103,134.40147585221035,9.673991208236002,7.715485286788622,73.92739016249256,84.3367317244265,21,66.94446269682639,2326.7806862201555,864916.855370244,urban,1
23,63,11.42907333190675,9.603099555425677,20.705006553013373,95.07839908218261,80.38040106530465,10,63.16709903234173,19456.1581544552,2914934.558662753,rural,0
31,282,267.0796755049522,8.055034480121638,7.997350390147395,46.480983594659136,81.6550341493938,15,88.04343885970378,7730.154014127703,2427286.121724462,urban,0
11,441,129.82599494783435,3.612284715204626,3.2031230918044757,83.92420910168546,90.61552855384762,12,77.37620082048888,8677.1236567266,6972799.952824972,rural,0
10,293,1661.4391618514906,6.20596002723417,5.815934851388213,91.77593557017704,79.9839248039865,12,71.66237230692374,4435.320917050181,1100257.5463879986,urban,1
3,7,36.25771727976735,12.050677713168655,1.9582787780939608,71.52757740539015,73.54903632332316,11,72.88483964244928,1648.3732626782246,1802161.0884165554,rural,0
14,92,9.850842723905172,8.9676723449415,1.7681080599614454,84.51024527694202,82.11446688510675,15,74.51438331895794,2574.821422315895,855996.1675613568,rural,0
16,190,375.0662739523704,7.693694702232358,14.689542323905432,66.03238186650752,65.34310370872744,19,75.9822904955063,4810.651398764166,3102184.2835483765,urban,0
10,476,249.58275098320553,11.295421370934937,5.885627057445416,88.41400205035166,97.49024456196315,16,66.69101855078699,10819.94133185637,3120199.347797174,urban,0
29,511,32.69919530541369,5.6747084190776285,9.786702356330272,65.4920657785995,79.01341818400326,17,61.93492957541733,6484.985684606261,914723.1333294145,urban,1
10,462,14.959949060501799,7.936629665717481,3.9301820174738533,59.46938381088501,90.23730848854254,15,47.37703868415471,2232.7090208230106,175591.4863946806,urban,1
12,53,1489.3500504572755,8.844396012935093,1.7565077039706292,88.80866648127551,87.59488484494507,22,81.72318595550503,1490.8399723339612,762066.1093057411,urban,0
30,486,1237.8924629108499,7.396556241763427,1.4500351088996606,81.26681897739509,82.9939739543051,14,46.911409065424095,5020.759347461349,297678.1938581174,rural,1
1,490,3.5566349601747786,8.751907057253996,2.2433834904513623,81.02884901221678,74.20368269392871,21,92.23882223907579,421.50367652159537,893375.936361567,urban,0
5,364,74.63917146896313,8.030765171445587,6.470346797207622,82.35395789370844,89.40487231359369,17,79.1140625111278,2346.8138445896684,734429.3456987377,rural,0
20,112,1801.3435500996234,5.001642380535312,1.1665991038691585,88.26754724962835,56.01623569719544,13,66.0868502655864,1442.7307783548868,2073730.7265997035,urban,0
8,409,72.6683663026312,8.95369470469764,4.998415397257699,63.649060614320895,96.76696048138818,20,64.72438232007094,10209.839365317035,1284546.2010621012,urban,0
12,7,71.09959559507381,5.179120521217831,7.09443572690348,81.5906438922695,54.854294106142966,14,87.95378474667389,5339.7452868807295,1567348.6399152435,rural,1
1,197,97.11161708429768,8.914037812741805,1.6955685751698688,94.32479864192,90.80968175816386,21,61.53695421379241,644.6425806954383,1739346.571573779,urban,0
20,367,27.623159670261963,11.935339560375272,20.629410968752076,72.70132398652933,89.86588870663434,17,33.109067383249396,3578.5317897201708,2103234.945042563,urban,0
28,250,11.50562888245006,7.797442006809864,8.980332376067556,83.40763891063048,95.28336691223716,11,40.96262410984768,7785.461165414395,1668618.8877132412,rural,0
12,240,719.6902895768546,5.571292175072534,4.3954898070479125,97.77975490045696,66.09101170970906,14,74.05645681405383,581.4338053038258,1963418.0592420218,rural,0
28,380,9.352041302813149,8.182530466987549,2.594515879112175,87.12131103317022,80.46861864869787,16,75.9328866956265,4243.027643055626,1446462.932284826,urban,0
15,471,215.0578750458122,6.420072229803671,6.042622764912785,88.07120463247337,86.6680364461305,15,67.44727000627815,7092.7750073785155,1675641.5196733,rural,0
6,455,561.0832213294373,9.986272506578674,5.899650020338084,79.76708212702222,83.45173136432165,17,71.00871250281764,1171.7354045133682,539476.3335555698,rural,1
20,366,16.82995865623935,8.130028131192866,5.082686977114715,69.41155430871483,79.11792550324482,16,61.75037556426096,13201.418516237136,435404.1996593548,urban,1
14,290,37.099273830034385,12.774408129161433,6.208218909511155,64.5994742782617,96.04046561196414,17,83.72505135674561,4018.6267814457133,2735034.2744929716,urban,0
2,403,915.7732428802001,11.407473989193345,2.0619608280658395,85.67952022602788,98.98290552499671,23,65.79375801735382,4997.688057015108,1445578.824764051,rural,0
9,58,330.0808354393527,8.117298738796492,7.969861234010646,85.46437199370939,79.85579970919188,16,64.43991024961694,2177.750315531095,3299542.1006823196,urban,0
20,304,58.79585973066346,10.289022669932727,1.3510094745992292,67.82674399096862,82.72958274984575,20,26.4005565345869,7436.208611491801,3005777.865491537,urban,0
26,115,900.8812987572786,7.5169089770928865,0.5639414698024716,83.17441174007692,91.66032032679092,14,59.39928369828108,4564.628219193826,1662882.9903768897,urban,0
29,210,906.6927015744208,8.584892212912921,7.3582739926853105,86.48711841472159,71.10442904540494,18,52.07185976997793,12482.9089304856,2015837.5744607311,urban,0
1,41,222.20025826721667,7.5964145091242194,6.348823623852342,66.62203392425091,91.31977502330784,14,18.69351166632801,3315.987641619264,4094260.3292855555,urban,0
6,173,38.46542008927559,10.416139899624271,4.751294213891129,68.27071927842137,66.46059574644309,19,57.23251338155959,4672.462841245415,2144571.390784541,rural,0
5,234,79.82421821306174,12.082470691773946,2.8488577732421065,80.14942791362081,99.45963817702865,21,69.17283757397877,4280.051509479657,2196595.3589527733,urban,0
33,403,228.05346929981317,10.496620517977858,3.2991411051168065,87.5021772737613,57.44627981495935,17,87.70608983943634,4312.600153693786,493378.4074055202,urban,0
14,39,111.84430343919198,10.804841503213389,1.9970675122364212,86.51560096877928,90.41924687312031,9,60.82476822803766,6264.631046356628,2031836.934436207,rural,0
12,119,606.9435372359451,10.807583593089323,5.826422591398879,67.95624646177852,93.2354243718189,26,60.7574000111071,554.2116862862076,9596249.718724923,urban,0
20,335,14.959385265684013,9.878139805836774,0.44822518663234545,67.9254174177072,97.75453088473394,20,44.304940207068775,4623.184456382337,2220054.409475937,urban,0
24,336,15.777812901289684,5.65178460197433,0.7688254636570422,80.53062721923439,84.71966618905472,17,48.26032293817665,2709.5685465277807,5083452.599757532,urban,0
34,74,194.670165454476,12.75242879854125,2.085642955097916,90.05875837059885,65.08848465972726,13,86.03635862126328,2993.8642147608816,2648898.4052653774,urban,0
25,191,71.00024866006672,13.011027066746063,5.314995707371031,66.74130258493862,96.78595800316427,10,68.79225245218892,2846.4994589417242,1479342.701933609,urban,0
29,324,57.94110583092267,7.915300991716579,4.464673523403848,76.4896364542863,88.63907357493665,23,78.34097557628806,586.7124334777375,2172587.925682647,urban,0
31,147,10.463729263445007,7.5732552119595455,11.67220074202087,57.53073862667768,67.57829431591858,12,44.561328112146725,73.80973613885928,8869180.687960181,rural,0
23,284,152.82886518912315,10.031029132288438,3.8564147971395037,90.78921232275472,90.4107261842677,14,46.96370858154174,565.2993719386363,9527449.593700208,rural,0
20,213,137.12149230556372,9.877032087958762,8.423610554494424,68.85732339809758,82.51557265497075,18,84.42705366335129,2858.6350338948414,1945850.500870557,rural,0
23,394,395.526770608205,7.995134828117453,5.115601838404095,89.22151702790543,72.10073156118575,16,42.83154728146001,2370.75293291978,748328.8024785124,urban,1
16,339,164.57381610560952,5.374935861030989,0.5477132312111276,92.31438198898482,93.95139389807518,12,30.185158918133055,763.7387711315846,3874950.1941710147,urban,0
8,22,121.64340837988316,9.264252976874443,1.7567286855702262,80.64614513194981,83.70195770476244,14,53.61829553175589,6430.782819253083,3246158.856724723,rural,0
21,105,867.4006278106764,9.878591345438863,1.9973094386271812,86.2934311681114,83.21817729849978,12,62.500450359735304,6270.606902289491,2805008.7491110587,urban,0
1,466,20.724136693356705,10.314552870096993,2.4585835797683497,58.27047594435146,82.89818488830282,8,70.74743885439214,12114.106532406042,1565957.405165695,urban,1
8,459,331.81707172005434,9.373231930885519,3.5422767439787624,94.33808924649082,90.89071475590913,18,43.0091109287884,9427.880335037531,574373.0963644737,rural,0
29,432,12.100893015423756,7.8222121290952265,9.953836562276393,94.52030924589972,87.06393149793344,11,63.25140497589097,8800.21012545159,957628.9788288443,urban,0
32,221,42.201559696800096,10.985005098765695,4.088569918360363,81.5922736128597,76.5201418409837,14,38.140784948587616,8095.7452459410515,1275086.3833911403,rural,0
